order_item_id,order_id,product_id,quantity,unit_price,discount
140916,46949,711,4,114134.55,17.99
140917,46949,997,4,58602.67,12.6
140918,46949,473,3,64912.46,21.92
140919,46950,245,3,15577.7,12.55
140920,46950,821,4,69219.22,15.75
140921,46950,262,2,145585.08,4.26
140922,46951,347,1,123082.65,2.48
140923,46951,852,3,62267.94,23.65
140924,46951,600,4,85826.26,23.48
140925,46951,416,2,36366.26,8.67
140926,46952,733,4,7576.83,9.7
140927,46952,184,1,63542.23,18.67
140928,46952,651,1,107762.49,15.35
140929,46952,121,3,65987.76,21.91
140930,46952,256,3,99215.17,10.0
140931,46953,939,3,142089.0,20.78
140932,46953,802,2,119952.54,4.24
140933,46954,661,3,129131.91,23.08
140934,46954,168,1,86591.5,2.93
140935,46954,989,3,105744.56,14.89
140936,46955,47,1,57624.98,23.18
140937,46955,345,3,64871.6,5.39
140938,46955,397,2,102856.92,8.42
140939,46956,902,1,80623.26,5.13
140940,46956,539,2,61062.06,7.38
140941,46956,810,2,38267.05,11.04
140942,46957,144,2,25371.77,23.73
140943,46958,279,2,39020.12,16.14
140944,46958,473,2,64912.46,13.28
140945,46958,835,3,89084.95,19.93
140946,46958,799,4,98630.59,16.16
140947,46958,127,1,36681.17,13.8
140948,46959,993,1,106770.95,19.59
140949,46959,397,1,102856.92,1.68
140950,46960,145,1,112466.96,11.95
140951,46960,228,1,105011.74,8.9
140952,46960,567,3,126725.36,7.0
140953,46960,9,2,116823.35,9.31
140954,46960,998,3,125624.6,17.65
140955,46961,545,2,89231.77,14.2
140956,46961,135,2,95722.84,7.09
140957,46962,171,4,105183.67,11.85
140958,46962,918,2,12012.81,1.06
140959,46962,826,1,27498.84,8.04
140960,46962,274,1,101248.77,3.36
140961,46963,847,3,55390.62,6.31
140962,46964,30,3,33863.74,13.23
140963,46964,980,2,47575.95,0.28
140964,46964,512,1,8270.04,10.2
140965,46964,649,1,74854.65,0.22
140966,46964,798,4,99696.34,2.29
140967,46965,467,1,71030.02,22.3
140968,46965,602,1,1141.1,9.69
140969,46965,804,1,11081.53,9.44
140970,46965,930,3,123778.59,16.02
140971,46965,911,2,70426.37,17.95
140972,46966,819,4,134011.5,21.74
140973,46966,947,4,43914.8,12.22
140974,46966,34,4,7319.41,17.81
140975,46967,46,2,5568.27,23.54
140976,46967,867,3,129105.06,17.99
140977,46967,78,4,107988.31,7.94
140978,46968,678,1,97189.32,19.62
140979,46968,568,3,139633.32,11.81
140980,46969,856,4,91914.41,3.2
140981,46969,784,3,38287.32,1.78
140982,46970,199,4,101657.15,0.6
140983,46970,403,3,48952.46,19.11
140984,46971,302,4,88098.74,0.67
140985,46971,901,3,126268.42,15.47
140986,46972,366,2,80151.31,3.86
140987,46972,636,2,25467.77,16.9
140988,46972,552,1,21605.93,3.26
140989,46972,350,4,117442.77,22.53
140990,46972,240,2,97093.63,23.66
140991,46973,189,2,62027.47,9.16
140992,46973,69,1,119957.02,10.94
140993,46973,217,4,73957.36,9.73
140994,46973,283,2,50196.05,10.99
140995,46973,315,4,134517.38,5.89
140996,46974,43,2,127778.43,16.21
140997,46974,202,4,125564.5,3.87
140998,46974,823,2,126146.81,21.11
140999,46975,396,2,73546.0,23.12
141000,46975,244,1,122105.7,16.39
141001,46975,409,4,126431.26,1.89
141002,46976,808,1,53855.58,12.75
141003,46976,121,3,65987.76,15.42
141004,46977,32,1,123701.99,1.78
141005,46978,909,4,32564.28,19.16
141006,46978,454,1,135470.03,7.73
141007,46978,849,3,45166.54,16.44
141008,46978,930,3,123778.59,4.56
141009,46979,76,2,75087.79,7.39
141010,46979,716,3,36167.72,6.55
141011,46979,907,1,93654.19,5.18
141012,46980,286,4,105391.05,0.93
141013,46980,480,2,100743.34,20.68
141014,46981,274,1,101248.77,18.54
141015,46982,224,2,91162.31,3.95
141016,46982,451,1,825.19,19.9
141017,46983,913,2,54970.46,10.75
141018,46983,678,1,97189.32,15.33
141019,46983,628,1,103633.03,18.32
141020,46983,366,4,80151.31,7.98
141021,46984,230,2,64006.86,8.44
141022,46984,236,1,123135.95,0.01
141023,46985,957,4,88788.06,24.15
141024,46985,270,4,124372.95,21.3
141025,46985,207,3,41642.65,20.31
141026,46986,946,2,68325.87,14.77
141027,46987,812,4,14685.27,11.33
141028,46987,169,3,22774.17,19.23
141029,46987,981,1,35118.93,12.55
141030,46988,307,1,6855.49,17.04
141031,46988,134,2,100201.98,0.14
141032,46988,229,2,8919.86,16.2
141033,46988,673,4,116886.8,8.6
141034,46988,752,4,79504.26,17.5
141035,46989,931,2,138871.2,0.7
141036,46989,630,2,112636.74,4.46
141037,46989,710,1,76354.42,21.41
141038,46989,324,4,82023.48,18.36
141039,46990,576,3,143325.14,16.42
141040,46990,798,1,99696.34,19.96
141041,46990,477,4,140198.29,4.62
141042,46991,24,2,15602.44,15.72
141043,46991,429,1,35968.59,24.24
141044,46991,938,4,106977.95,15.44
141045,46991,996,4,79766.49,0.39
141046,46992,171,1,105183.67,12.04
141047,46992,818,4,32578.23,8.98
141048,46992,390,1,140217.82,19.38
141049,46992,649,1,74854.65,9.89
141050,46992,470,1,54644.3,4.01
141051,46993,650,1,104409.25,17.74
141052,46994,951,2,74250.56,3.75
141053,46994,939,3,142089.0,19.77
141054,46995,358,4,1670.67,15.28
141055,46996,785,3,107688.03,14.92
141056,46997,105,1,27513.85,20.88
141057,46997,555,2,137930.77,15.58
141058,46998,673,1,116886.8,9.68
141059,46998,412,1,122971.55,22.83
141060,46998,126,4,20999.82,24.15
141061,46998,592,1,95042.6,5.05
141062,46999,494,4,106632.9,19.68
141063,47000,578,2,143988.7,8.24
141064,47000,900,3,28492.05,0.89
141065,47000,960,2,146431.45,3.42
141066,47001,734,2,130493.14,7.49
141067,47002,836,3,63142.5,23.04
141068,47002,106,3,136473.34,12.69
141069,47002,996,4,79766.49,0.69
141070,47002,961,2,131618.2,1.54
141071,47003,555,4,137930.77,9.05
141072,47003,734,1,130493.14,16.15
141073,47004,451,4,825.19,22.18
141074,47004,121,2,65987.76,23.02
141075,47004,457,3,137446.14,24.8
141076,47005,481,1,57948.96,12.1
141077,47006,657,3,91782.46,11.87
141078,47006,370,2,29623.81,8.74
141079,47006,41,4,71535.59,24.94
141080,47006,421,4,46119.44,6.78
141081,47007,958,1,136343.11,4.98
141082,47007,141,3,125327.06,8.87
141083,47007,199,3,101657.15,24.36
141084,47008,448,4,124859.01,0.66
141085,47008,830,3,84587.14,2.09
141086,47008,464,2,83227.98,19.17
141087,47008,457,4,137446.14,12.31
141088,47009,2,3,47942.6,23.85
141089,47010,591,2,50325.89,21.88
141090,47010,304,2,149787.27,0.41
141091,47010,353,2,38935.85,16.8
141092,47010,509,1,147163.92,24.25
141093,47010,52,3,83803.38,4.41
141094,47011,365,3,14117.33,15.6
141095,47011,569,2,96693.82,2.35
141096,47011,442,4,119589.88,13.26
141097,47012,319,2,129984.92,21.66
141098,47012,148,1,136774.67,18.02
141099,47013,75,3,93108.35,24.93
141100,47013,640,3,38018.71,21.2
141101,47014,862,1,75225.49,7.07
141102,47014,212,3,105734.27,3.56
141103,47014,127,1,36681.17,15.36
141104,47014,470,3,54644.3,3.56
141105,47014,705,1,59136.21,2.19
141106,47015,29,2,116018.59,23.51
141107,47015,492,4,732.06,20.47
141108,47015,811,4,100099.53,17.15
141109,47015,507,1,13992.58,16.46
141110,47016,520,2,129821.12,8.81
141111,47016,363,2,92106.99,4.52
141112,47016,915,2,91567.98,19.89
141113,47016,569,4,96693.82,2.87
141114,47017,168,2,86591.5,23.68
141115,47017,443,2,134691.84,2.23
141116,47017,131,1,121681.68,23.57
141117,47017,281,1,134968.17,20.93
141118,47017,805,1,49693.26,17.9
141119,47018,280,4,17140.2,7.58
141120,47018,935,1,27227.84,5.92
141121,47018,653,1,61251.55,17.03
141122,47018,227,4,87896.53,8.75
141123,47019,965,1,114963.5,9.45
141124,47020,68,2,11190.4,23.71
141125,47020,496,1,61678.31,8.23
141126,47020,129,4,82332.53,19.34
141127,47021,449,1,846.39,4.79
141128,47022,559,4,130826.86,13.95
141129,47023,663,4,37416.84,23.53
141130,47023,756,4,26648.74,9.27
141131,47023,945,3,100540.56,12.19
141132,47023,794,2,115893.88,3.66
141133,47024,884,4,59663.35,17.15
141134,47024,217,4,73957.36,6.14
141135,47024,192,2,124216.82,0.34
141136,47024,809,2,120573.19,3.71
141137,47025,524,3,146617.41,22.57
141138,47025,386,4,38393.36,5.76
141139,47025,993,2,106770.95,24.97
141140,47025,911,3,70426.37,14.3
141141,47025,172,4,108319.66,21.76
141142,47026,790,1,129714.64,23.67
141143,47027,708,1,51685.66,2.34
141144,47027,488,2,108234.61,2.29
141145,47028,489,2,16053.8,24.18
141146,47028,490,3,56115.41,5.88
141147,47028,78,2,107988.31,8.24
141148,47028,567,1,126725.36,16.06
141149,47029,842,2,144444.04,17.08
141150,47029,37,2,46344.8,21.46
141151,47029,714,3,17192.4,14.12
141152,47030,836,4,63142.5,9.7
141153,47030,798,3,99696.34,23.29
141154,47030,717,2,40074.55,20.65
141155,47031,986,4,14835.28,4.66
141156,47031,466,4,79334.79,2.49
141157,47032,964,3,1845.56,16.72
141158,47032,240,2,97093.63,20.46
141159,47032,627,3,109630.4,12.17
141160,47032,459,3,148021.2,19.09
141161,47032,60,2,81340.01,21.14
141162,47033,598,1,33059.62,12.36
141163,47033,637,3,482.51,24.42
141164,47034,418,2,131157.78,5.59
141165,47034,402,3,58175.97,14.18
141166,47034,132,1,77938.01,17.02
141167,47035,716,2,36167.72,14.17
141168,47035,133,2,65923.98,13.97
141169,47035,466,3,79334.79,6.64
141170,47035,564,4,66191.14,19.62
141171,47035,14,4,102623.78,9.17
141172,47036,292,4,87125.61,13.79
141173,47036,155,2,17655.3,23.88
141174,47037,367,1,149008.01,1.56
141175,47037,220,1,79894.25,4.9
141176,47038,569,1,96693.82,10.14
141177,47038,911,3,70426.37,2.4
141178,47039,113,4,30717.02,2.94
141179,47039,351,1,144724.25,19.13
141180,47040,76,4,75087.79,17.38
141181,47040,36,2,13175.72,17.66
141182,47040,825,2,49523.71,22.11
141183,47041,460,4,81385.58,0.64
141184,47041,69,4,119957.02,15.21
141185,47042,733,4,7576.83,12.92
141186,47042,4,4,55491.53,10.16
141187,47042,299,1,90410.79,10.35
141188,47043,105,4,27513.85,12.86
141189,47043,628,1,103633.03,6.65
141190,47044,195,3,92535.74,23.24
141191,47045,570,2,7507.23,23.58
141192,47045,111,3,48967.85,0.16
141193,47045,246,4,22521.45,5.24
141194,47046,619,3,107140.03,16.51
141195,47046,321,2,62230.81,3.36
141196,47046,436,3,2530.95,17.82
141197,47047,815,4,135918.76,2.68
141198,47047,969,4,64242.66,17.6
141199,47047,352,2,63945.17,6.74
141200,47048,741,3,138772.56,14.38
141201,47049,947,3,43914.8,22.53
141202,47049,584,4,11331.06,21.2
141203,47049,480,4,100743.34,20.89
141204,47050,31,2,18260.67,2.85
141205,47050,670,4,57659.76,6.28
141206,47050,799,2,98630.59,11.92
141207,47050,478,2,54372.68,16.01
141208,47051,631,3,71968.91,3.98
141209,47052,607,3,143665.86,16.99
141210,47053,84,4,110635.81,21.38
141211,47053,376,1,8304.64,23.25
141212,47053,686,4,111063.82,10.58
141213,47054,11,1,59158.05,10.69
141214,47055,341,2,121106.94,4.31
141215,47055,402,3,58175.97,6.82
141216,47055,735,1,103817.7,12.05
141217,47055,978,1,48590.27,4.71
141218,47056,718,1,8180.08,8.65
141219,47056,321,3,62230.81,19.6
141220,47056,906,3,30085.86,18.77
141221,47057,610,3,13432.71,9.8
141222,47058,453,4,65798.97,13.4
141223,47058,68,2,11190.4,5.4
141224,47058,993,1,106770.95,10.93
141225,47058,782,2,142856.92,1.87
141226,47059,61,1,63468.1,7.92
141227,47059,676,3,90817.48,16.23
141228,47060,27,2,77984.57,8.21
141229,47060,939,1,142089.0,11.47
141230,47060,624,4,103053.4,23.33
141231,47060,486,2,50339.83,24.16
141232,47061,739,4,61188.62,6.13
141233,47061,883,3,83016.81,23.21
141234,47062,852,1,62267.94,16.12
141235,47062,932,3,96080.87,14.52
141236,47062,305,2,16461.68,13.72
141237,47062,850,2,92228.0,17.78
141238,47063,505,2,1235.18,6.15
141239,47063,176,3,74634.74,2.37
141240,47063,78,4,107988.31,16.15
141241,47063,959,2,103945.7,0.07
141242,47064,864,4,15233.92,12.98
141243,47064,607,3,143665.86,12.67
141244,47064,467,4,71030.02,19.54
141245,47064,724,1,34133.02,21.9
141246,47065,318,2,82141.65,7.72
141247,47065,202,3,125564.5,18.84
141248,47066,135,1,95722.84,14.8
141249,47067,44,1,40083.44,19.32
141250,47067,551,4,14484.78,21.39
141251,47067,125,2,32371.31,0.92
141252,47067,147,2,29169.84,9.96
141253,47068,861,2,22171.79,1.64
141254,47068,677,3,85262.67,11.6
141255,47069,327,3,103396.76,11.51
141256,47069,685,2,80210.0,21.01
141257,47070,687,2,96028.66,18.17
141258,47070,588,3,85670.32,18.86
141259,47070,848,3,69562.08,16.86
141260,47070,930,4,123778.59,24.75
141261,47070,95,2,57022.77,21.91
141262,47071,62,3,118204.89,24.17
141263,47071,742,3,122349.08,18.53
141264,47071,902,1,80623.26,16.57
141265,47071,411,3,39469.42,21.49
141266,47071,261,3,139192.16,1.83
141267,47072,51,1,19727.45,2.4
141268,47072,786,4,27042.14,7.13
141269,47073,235,2,87959.02,10.7
141270,47074,572,1,115997.34,0.05
141271,47074,322,1,118155.35,6.93
141272,47074,818,1,32578.23,16.98
141273,47075,640,3,38018.71,17.77
141274,47075,681,2,13542.41,22.53
141275,47075,358,4,1670.67,18.32
141276,47075,197,4,55474.35,16.41
141277,47075,899,1,133423.51,24.37
141278,47076,165,1,26667.73,20.2
141279,47076,865,1,149656.64,13.03
141280,47076,576,2,143325.14,1.14
141281,47076,561,3,12117.3,14.02
141282,47077,710,4,76354.42,12.91
141283,47077,849,3,45166.54,9.98
141284,47077,45,3,42736.78,8.1
141285,47077,333,1,133406.33,23.46
141286,47077,317,3,89303.71,16.53
141287,47078,66,3,132408.75,6.59
141288,47078,735,2,103817.7,2.52
141289,47079,957,2,88788.06,12.86
141290,47080,243,1,69648.19,5.39
141291,47080,476,3,83128.41,23.58
141292,47081,917,2,41915.7,2.56
141293,47081,500,1,133147.4,23.26
141294,47081,704,1,65656.94,15.19
141295,47081,813,3,22705.77,18.56
141296,47081,627,3,109630.4,14.08
141297,47082,692,4,133377.82,5.18
141298,47082,620,2,28600.06,2.67
141299,47082,691,2,142101.03,9.92
141300,47082,916,4,37593.78,15.99
141301,47082,351,3,144724.25,20.31
141302,47083,393,2,67777.29,1.51
141303,47083,350,3,117442.77,17.1
141304,47084,937,4,57976.02,18.45
141305,47084,211,2,130304.36,8.1
141306,47084,78,1,107988.31,0.92
141307,47084,428,4,88981.22,1.7
141308,47084,922,2,7286.01,6.17
141309,47085,801,3,54421.36,19.42
141310,47086,187,4,66634.25,23.21
141311,47086,902,3,80623.26,6.96
141312,47087,772,3,15070.94,17.88
141313,47088,76,4,75087.79,3.41
141314,47088,450,4,68719.5,3.98
141315,47089,52,2,83803.38,5.29
141316,47089,626,1,31951.97,10.61
141317,47090,371,2,66780.02,10.53
141318,47091,88,1,78082.71,14.8
141319,47091,466,4,79334.79,17.89
141320,47092,361,3,64398.84,4.5
141321,47092,969,1,64242.66,0.71
141322,47092,819,1,134011.5,24.71
141323,47092,241,1,139410.38,0.91
141324,47092,815,2,135918.76,21.31
141325,47093,597,4,99325.27,14.4
141326,47093,327,3,103396.76,23.77
141327,47093,941,4,119226.05,1.55
141328,47093,542,4,54207.88,23.96
141329,47093,224,2,91162.31,5.15
141330,47094,993,3,106770.95,2.8
141331,47094,322,3,118155.35,21.91
141332,47094,917,4,41915.7,22.9
141333,47095,602,4,1141.1,9.22
141334,47095,932,4,96080.87,20.79
141335,47096,382,4,46671.51,4.72
141336,47096,816,2,79937.45,20.83
141337,47096,977,4,22891.13,3.93
141338,47097,192,2,124216.82,10.94
141339,47097,474,3,68346.45,23.7
141340,47097,841,1,146265.21,10.16
141341,47098,747,3,10137.17,22.59
141342,47099,890,4,31424.47,17.82
141343,47099,705,2,59136.21,2.17
141344,47099,166,4,118538.6,24.1
141345,47099,253,1,4238.15,0.52
141346,47099,336,4,31309.09,4.22
141347,47100,907,1,93654.19,20.56
141348,47100,646,1,19398.83,6.77
141349,47100,362,4,46799.25,3.03
141350,47100,999,3,119253.49,18.34
141351,47100,830,1,84587.14,18.88
141352,47101,659,1,62531.87,2.77
141353,47101,96,1,49017.51,7.5
141354,47102,160,4,138844.8,18.71
141355,47102,495,1,9786.39,3.43
141356,47102,128,2,20467.03,22.85
141357,47102,354,3,117556.88,21.82
141358,47102,840,2,70697.89,6.13
141359,47103,982,1,96969.16,18.35
141360,47103,659,4,62531.87,7.32
141361,47104,721,2,122541.73,4.54
141362,47104,272,1,13998.11,9.44
141363,47104,153,4,61693.69,21.77
141364,47105,228,1,105011.74,22.37
141365,47105,928,1,109528.2,7.07
141366,47106,660,2,70610.57,17.01
141367,47107,629,1,57443.45,6.73
141368,47107,70,2,31489.09,16.17
141369,47107,443,2,134691.84,14.25
141370,47107,613,2,119661.72,7.08
141371,47108,385,4,7358.22,5.74
141372,47108,199,3,101657.15,2.15
141373,47108,697,2,61028.47,4.68
141374,47108,841,1,146265.21,16.03
141375,47108,714,3,17192.4,1.64
141376,47109,909,3,32564.28,20.68
141377,47110,815,4,135918.76,14.35
141378,47111,365,1,14117.33,10.7
141379,47111,326,4,46948.88,17.71
141380,47111,973,3,24254.69,18.87
141381,47111,509,1,147163.92,0.36
141382,47112,224,2,91162.31,21.11
141383,47112,486,4,50339.83,13.71
141384,47112,82,3,79016.4,19.43
141385,47113,364,1,12136.04,12.55
141386,47114,824,3,30691.39,16.13
141387,47114,336,1,31309.09,2.84
141388,47114,58,3,20991.39,1.72
141389,47115,204,2,115442.78,17.25
141390,47116,644,4,86717.97,10.59
141391,47117,440,3,107315.43,19.9
141392,47117,547,1,74159.66,0.33
141393,47117,414,1,105775.15,1.53
141394,47117,750,4,145158.63,2.04
141395,47118,153,2,61693.69,4.74
141396,47119,39,1,16351.17,6.79
141397,47120,283,4,50196.05,13.83
141398,47120,812,2,14685.27,5.96
141399,47120,379,1,129999.84,19.4
141400,47120,270,1,124372.95,11.35
141401,47120,608,3,50312.22,15.58
141402,47121,520,2,129821.12,5.83
141403,47121,719,1,97704.57,24.8
141404,47121,629,3,57443.45,21.95
141405,47121,669,2,69237.54,24.92
141406,47121,960,4,146431.45,5.65
141407,47122,395,2,96866.22,0.24
141408,47122,262,4,145585.08,19.41
141409,47122,350,3,117442.77,0.28
141410,47122,829,1,121190.87,21.09
141411,47122,724,3,34133.02,11.53
141412,47123,240,4,97093.63,1.87
141413,47123,258,3,35511.05,2.75
141414,47124,293,4,41500.02,13.23
141415,47125,696,3,106048.95,14.11
141416,47125,59,1,50791.61,7.31
141417,47125,66,2,132408.75,15.14
141418,47126,619,2,107140.03,15.2
141419,47126,178,3,41536.65,23.33
141420,47126,300,3,93598.89,0.68
141421,47127,873,4,127284.01,10.67
141422,47127,544,1,31136.7,22.85
141423,47127,948,2,89860.16,13.65
141424,47127,81,4,137910.39,16.91
141425,47127,488,4,108234.61,17.99
141426,47128,827,1,24033.37,7.96
141427,47128,67,3,56063.79,13.89
141428,47128,468,4,117303.92,15.18
141429,47128,834,3,74612.85,12.57
141430,47129,558,1,27581.46,22.6
141431,47129,175,2,89551.55,20.87
141432,47130,848,2,69562.08,23.09
141433,47130,264,2,67858.31,18.47
141434,47130,685,1,80210.0,13.81
141435,47130,340,3,7658.01,8.29
141436,47130,627,2,109630.4,13.2
141437,47131,840,4,70697.89,5.83
141438,47131,947,1,43914.8,18.58
141439,47131,497,3,26000.06,10.59
141440,47132,963,2,2058.01,18.72
141441,47132,223,1,50264.28,20.2
141442,47132,280,2,17140.2,0.88
141443,47132,378,1,34428.0,13.58
141444,47133,123,3,37199.46,3.96
141445,47133,997,2,58602.67,19.08
141446,47134,973,4,24254.69,7.65
141447,47134,957,4,88788.06,17.47
141448,47135,650,1,104409.25,10.06
141449,47135,889,1,68790.64,17.06
141450,47135,994,1,81652.95,10.01
141451,47135,207,4,41642.65,16.9
141452,47136,342,4,27085.45,16.3
141453,47136,623,2,78481.42,23.13
141454,47137,803,3,55432.63,1.67
141455,47138,496,2,61678.31,19.9
141456,47138,171,2,105183.67,18.24
141457,47138,232,2,119326.98,8.3
141458,47139,542,2,54207.88,3.73
141459,47139,33,1,137107.9,23.24
141460,47139,543,4,12285.23,19.88
141461,47139,958,2,136343.11,0.7
141462,47139,478,3,54372.68,1.55
141463,47140,2,3,47942.6,12.5
141464,47140,941,2,119226.05,13.72
141465,47140,815,2,135918.76,0.52
141466,47140,222,3,74577.27,8.27
141467,47140,300,2,93598.89,14.07
141468,47141,61,2,63468.1,13.21
141469,47141,336,3,31309.09,17.16
141470,47141,264,1,67858.31,14.86
141471,47141,422,2,86942.64,12.41
141472,47141,872,2,1821.05,22.34
141473,47142,310,4,112646.33,2.81
141474,47143,4,4,55491.53,11.98
141475,47143,569,3,96693.82,16.47
141476,47143,180,3,46249.69,9.28
141477,47143,397,3,102856.92,20.01
141478,47144,160,3,138844.8,24.49
141479,47144,41,4,71535.59,11.03
141480,47145,338,3,77345.77,19.33
141481,47146,76,4,75087.79,11.64
141482,47146,755,3,52854.34,20.1
141483,47146,133,1,65923.98,20.66
141484,47147,735,3,103817.7,1.39
141485,47148,646,2,19398.83,23.64
141486,47148,22,4,141925.89,19.83
141487,47149,855,1,117899.02,24.61
141488,47149,416,4,36366.26,20.73
141489,47149,247,3,72907.7,9.39
141490,47149,713,4,59742.11,22.43
141491,47150,451,3,825.19,0.21
141492,47151,453,3,65798.97,12.86
141493,47151,418,4,131157.78,12.42
141494,47151,336,2,31309.09,21.1
141495,47152,346,1,118439.93,9.19
141496,47152,28,1,48859.14,24.59
141497,47152,491,2,48048.38,10.04
141498,47152,348,3,63711.53,3.09
141499,47152,22,2,141925.89,15.68
141500,47153,434,1,106840.1,1.11
141501,47153,886,4,7494.27,2.09
141502,47153,945,1,100540.56,5.1
141503,47153,77,1,63633.93,9.58
141504,47154,894,3,5190.63,17.41
141505,47154,493,1,126731.24,9.68
141506,47155,732,3,39186.31,20.52
141507,47155,480,3,100743.34,15.52
141508,47155,430,1,146375.15,8.9
141509,47156,264,1,67858.31,7.53
141510,47156,948,2,89860.16,13.53
141511,47156,781,2,147328.2,11.51
141512,47156,672,2,54499.0,6.51
141513,47156,138,3,35672.21,18.27
141514,47157,129,2,82332.53,1.7
141515,47157,942,3,13167.12,14.59
141516,47157,220,4,79894.25,11.91
141517,47157,576,3,143325.14,0.26
141518,47157,73,4,42801.25,1.02
141519,47158,335,2,34292.26,4.84
141520,47159,520,4,129821.12,24.96
141521,47159,938,3,106977.95,18.44
141522,47160,979,2,32989.44,4.08
141523,47160,649,2,74854.65,17.66
141524,47161,256,4,99215.17,0.69
141525,47161,78,3,107988.31,1.9
141526,47161,543,2,12285.23,10.87
141527,47162,297,3,147756.36,22.99
141528,47162,613,1,119661.72,15.82
141529,47162,300,4,93598.89,17.86
141530,47162,493,1,126731.24,19.71
141531,47162,305,4,16461.68,13.87
141532,47163,400,4,144358.73,4.47
141533,47163,509,4,147163.92,18.56
141534,47163,181,4,126997.41,15.68
141535,47164,37,2,46344.8,24.73
141536,47165,721,4,122541.73,1.9
141537,47165,875,1,123497.19,12.47
141538,47165,555,1,137930.77,18.79
141539,47165,237,3,86253.08,19.57
141540,47165,69,3,119957.02,11.57
141541,47166,950,3,110362.23,24.81
141542,47167,803,4,55432.63,20.39
141543,47168,543,2,12285.23,13.23
141544,47169,136,4,119864.2,16.24
141545,47169,206,4,83210.35,9.12
141546,47169,593,3,74136.57,19.57
141547,47169,871,4,128913.78,6.35
141548,47169,333,3,133406.33,9.78
141549,47170,316,4,115928.26,12.28
141550,47170,678,3,97189.32,11.22
141551,47171,897,2,23202.7,15.9
141552,47171,690,4,120808.19,7.51
141553,47171,385,3,7358.22,3.85
141554,47172,728,2,12186.3,1.29
141555,47173,882,2,141673.96,22.64
141556,47173,370,2,29623.81,14.04
141557,47174,743,4,3980.62,9.23
141558,47174,224,1,91162.31,13.05
141559,47174,580,2,22232.24,23.53
141560,47174,595,2,43094.6,12.93
141561,47174,624,1,103053.4,19.05
141562,47175,51,2,19727.45,9.33
141563,47175,448,3,124859.01,16.33
141564,47175,12,2,21311.02,12.33
141565,47176,716,4,36167.72,2.8
141566,47176,671,1,12891.67,23.65
141567,47176,251,2,121109.91,17.08
141568,47177,142,1,130839.39,24.7
141569,47177,994,2,81652.95,2.6
141570,47177,316,2,115928.26,13.28
141571,47178,317,3,89303.71,10.58
141572,47178,783,3,95320.64,17.0
141573,47178,438,2,69357.98,11.68
141574,47179,188,3,64853.92,18.79
141575,47179,652,4,75649.72,15.34
141576,47179,775,4,106001.22,17.25
141577,47179,230,1,64006.86,17.44
141578,47180,29,3,116018.59,18.51
141579,47180,227,3,87896.53,18.16
141580,47181,777,4,138479.52,1.92
141581,47181,483,3,42265.53,1.82
141582,47181,719,1,97704.57,2.16
141583,47182,334,2,10836.43,3.66
141584,47182,34,3,7319.41,20.98
141585,47183,773,1,59644.93,0.76
141586,47183,320,1,14805.65,2.12
141587,47183,481,2,57948.96,6.56
141588,47183,737,3,135769.11,18.35
141589,47184,495,2,9786.39,19.71
141590,47184,909,1,32564.28,15.14
141591,47184,967,3,118267.02,19.6
141592,47184,907,1,93654.19,19.5
141593,47184,598,4,33059.62,7.66
141594,47185,499,3,75613.87,22.54
141595,47185,724,2,34133.02,7.1
141596,47185,404,2,40234.77,1.85
141597,47185,799,1,98630.59,8.54
141598,47185,481,3,57948.96,14.8
141599,47186,909,1,32564.28,22.43
141600,47186,684,3,40203.29,2.28
141601,47186,932,2,96080.87,1.03
141602,47186,14,4,102623.78,17.13
141603,47186,83,1,106222.6,4.15
141604,47187,421,3,46119.44,6.1
141605,47187,460,1,81385.58,14.01
141606,47187,296,2,92227.81,15.37
141607,47187,755,3,52854.34,0.27
141608,47187,263,2,45825.88,1.85
141609,47188,200,4,42971.03,5.54
141610,47188,664,1,10312.06,13.6
141611,47188,488,4,108234.61,3.32
141612,47189,526,3,5617.59,19.44
141613,47190,482,1,14756.83,10.52
141614,47191,211,4,130304.36,0.73
141615,47191,398,1,53238.44,12.69
141616,47192,686,2,111063.82,6.5
141617,47192,344,2,117891.91,18.73
141618,47192,40,2,93021.12,14.69
141619,47192,528,4,33500.32,3.01
141620,47193,427,4,135712.42,7.85
141621,47193,141,1,125327.06,19.74
141622,47193,473,3,64912.46,7.98
141623,47193,351,3,144724.25,12.72
141624,47193,921,4,32752.69,17.11
141625,47194,158,4,108533.0,4.33
141626,47194,89,3,24274.57,16.4
141627,47194,333,2,133406.33,16.22
141628,47194,705,4,59136.21,15.26
141629,47194,47,3,57624.98,10.04
141630,47195,541,1,139073.69,14.55
141631,47195,332,1,149204.2,4.87
141632,47195,45,4,42736.78,2.21
141633,47195,649,4,74854.65,11.28
141634,47196,406,3,5653.86,24.78
141635,47196,1000,1,66503.95,21.15
141636,47196,635,2,129975.03,12.45
141637,47196,711,2,114134.55,16.74
141638,47196,524,2,146617.41,22.82
141639,47197,845,3,48368.1,16.27
141640,47197,263,4,45825.88,2.2
141641,47197,538,3,57578.97,16.03
141642,47197,946,4,68325.87,4.85
141643,47198,199,2,101657.15,14.77
141644,47199,301,4,11355.8,2.39
141645,47199,124,2,114033.92,10.0
141646,47200,524,4,146617.41,23.82
141647,47200,234,2,5891.41,9.85
141648,47200,573,2,749.73,4.44
141649,47200,801,3,54421.36,13.82
141650,47200,64,1,136599.87,20.78
